,price_raw,price_seas,price_resid
2026-01-11 17:00:00+00:00,7.019547069585564,7.040113252739087,-0.0205661831535231
2026-01-11 18:00:00+00:00,7.009896618648564,7.033755683653674,-0.02385906500511048
2026-01-11 19:00:00+00:00,7.0067858024450915,7.025822043916599,-0.01903624147150751
2026-01-11 20:00:00+00:00,7.003883306076357,7.019558845641677,-0.01567553956531942
2026-01-11 21:00:00+00:00,7.000425613823445,7.018071414956725,-0.017645801133279626
2026-01-11 22:00:00+00:00,6.994281538321225,7.008706478727409,-0.014424940406184028
2026-01-11 23:00:00+00:00,6.985382764661426,7.0060251459054665,-0.020642381244040386
2026-01-12 00:00:00+00:00,6.986991507692767,7.013157707974256,-0.026166200281489083
2026-01-12 01:00:00+00:00,6.984845941346701,7.010633151187218,-0.025787209840516745
2026-01-12 02:00:00+00:00,6.982732872905217,7.007202701683735,-0.024469828778517666
2026-01-12 03:00:00+00:00,6.980354971396481,7.008510464621075,-0.02815549322459443
2026-01-12 04:00:00+00:00,6.980354971396481,7.016175277354494,-0.03582030595801289
2026-01-12 05:00:00+00:00,6.983419182903127,7.035997141022236,-0.052577958119108814
2026-01-12 06:00:00+00:00,6.9934374396216645,7.057787738566357,-0.06435029894469224
2026-01-12 07:00:00+00:00,7.01165572926308,7.073836479582102,-0.062180750319021705
2026-01-12 08:00:00+00:00,7.027252400309516,7.066340303859691,-0.03908790355017455
2026-01-12 09:00:00+00:00,7.025600534925021,7.057225075572546,-0.031624540647525734
2026-01-12 10:00:00+00:00,7.024657927211213,7.051185778114234,-0.026527850903020678
2026-01-12 11:00:00+00:00,7.013222788915872,7.046063995282211,-0.03284120636633858
2026-01-12 12:00:00+00:00,7.035567850275699,7.044880860773172,-0.009313010497472796
2026-01-12 13:00:00+00:00,7.020262198160397,7.048559906435375,-0.028297708274977573
2026-01-12 14:00:00+00:00,7.03525979642545,7.0574450234438535,-0.02218522701840353
2026-01-12 15:00:00+00:00,7.0107900922896125,7.065650008384271,-0.054859916094658345
2026-01-12 16:00:00+00:00,7.023758954738443,7.07841236650185,-0.05465341176340743
2026-01-12 17:00:00+00:00,7.025369411486297,7.075474770740203,-0.05010535925390602
2026-01-12 18:00:00+00:00,7.007600613951853,7.064702170919947,-0.05710155696809416
2026-01-12 19:00:00+00:00,7.00553513389951,7.052526067323673,-0.04699093342416294
2026-01-12 20:00:00+00:00,6.999504580924883,7.042859791738764,-0.04335521081388105
2026-01-12 21:00:00+00:00,6.998829225881509,7.039169724219656,-0.040340498338147235
2026-01-12 22:00:00+00:00,6.994345734063235,7.028001293260535,-0.03365555919729957
2026-01-12 23:00:00+00:00,6.991599980677184,7.023459806621624,-0.03185982594443981
2026-01-13 00:00:00+00:00,6.989298398935532,6.987443531119067,0.0018548678164655996
2026-01-13 01:00:00+00:00,6.987961050283155,6.984928230775761,0.003032819507393647
2026-01-13 02:00:00+00:00,6.987905673164965,6.981510359227729,0.00639531393723658
2026-01-13 03:00:00+00:00,6.98896653440696,6.982813327171309,0.006153207235651159
2026-01-13 04:00:00+00:00,6.989289181963399,6.9904500363943844,-0.0011608544309851254
2026-01-13 05:00:00+00:00,6.990716799696484,7.010199221972002,-0.019482422275517663
2026-01-13 06:00:00+00:00,6.998628356664954,7.0319099229413755,-0.03328156627642187
2026-01-13 07:00:00+00:00,7.022912648369585,7.047899820254761,-0.02498717188517574
2026-01-13 08:00:00+00:00,7.03977427851657,7.040431129724652,-0.0006568512080820099
2026-01-13 09:00:00+00:00,7.050980781519234,7.0313493229862605,0.019631458532973767
2026-01-13 10:00:00+00:00,7.025538314638521,7.025332168985916,0.0002061456526050165
2026-01-13 11:00:00+00:00,7.022930472728355,7.020229165487688,0.0027013072406667504
2026-01-13 12:00:00+00:00,7.0187866847047395,7.019050369014564,-0.0002636843098242636
2026-01-13 13:00:00+00:00,7.020405162526773,7.02271592522811,-0.0023107627013372323
2026-01-13 14:00:00+00:00,7.014796381662161,7.031568464405084,-0.01677208274292319
2026-01-13 15:00:00+00:00,7.015595717088783,7.039743365260324,-0.02414764817154058
2026-01-13 16:00:00+00:00,7.022912648369585,7.052458929401865,-0.029546281032279964
2026-01-13 17:00:00+00:00,7.021360711705327,7.049532104516919,-0.028171392811591645
2026-01-13 18:00:00+00:00,7.015003012723137,7.038799003100734,-0.02379599037759661
2026-01-13 19:00:00+00:00,7.003837887659182,7.026667543942005,-0.022829656282823407
2026-01-13 20:00:00+00:00,7.000079186127645,7.017036710354876,-0.01695752422723107
2026-01-13 21:00:00+00:00,6.9961598516904235,7.013360172696745,-0.01720032100632185
2026-01-13 22:00:00+00:00,6.99662659188477,7.002232691481067,-0.005606099596297653
2026-01-13 23:00:00+00:00,6.993382364949574,6.99770785648404,-0.004325491534466153
2026-01-14 00:00:00+00:00,6.989270747764273,6.981270337536804,0.00800041022746889
2026-01-14 01:00:00+00:00,6.990698391795813,6.978757259384757,0.011941132411055655
2026-01-14 02:00:00+00:00,6.990265708554618,6.975342407422157,0.014923301132460765
2026-01-14 03:00:00+00:00,6.9897683519028115,6.976644224233237,0.013124127669574825
2026-01-14 04:00:00+00:00,6.993630177090884,6.984274186656262,0.009355990434621653
2026-01-14 05:00:00+00:00,6.9917654903093025,7.004005924429813,-0.012240434120510457
2026-01-14 06:00:00+00:00,6.999048309928502,7.025697444656002,-0.02664913472750019
2026-01-14 07:00:00+00:00,7.022618500571568,7.041673215382025,-0.019054714810457618
2026-01-14 08:00:00+00:00,7.0414291614544995,7.034211123212567,0.007218038241932234
2026-01-14 09:00:00+00:00,7.0259204638324375,7.025137339973876,0.0007831238585618294
2026-01-14 10:00:00+00:00,7.013780573625441,7.019125501945861,-0.005344928320419662
2026-01-14 11:00:00+00:00,7.007301926815355,7.01402700679583,-0.006725079980475002
2026-01-14 12:00:00+00:00,7.0055532707054375,7.012849251753492,-0.007295981048054401
2026-01-14 13:00:00+00:00,7.005580475297575,7.016511569559745,-0.010931094262169871
2026-01-14 14:00:00+00:00,7.021494594254829,7.025356287787928,-0.0038616935330990643
2026-01-14 15:00:00+00:00,7.01430209071245,7.033523966367199,-0.019221875654749532
2026-01-14 16:00:00+00:00,7.0604677822719735,7.0462282966950305,0.01423948557694299
2026-01-14 17:00:00+00:00,7.082456205728031,7.043304057570743,0.03915214815728785
2026-01-14 18:00:00+00:00,7.081414425197439,7.032580438522821,0.04883398667461769
2026-01-14 19:00:00+00:00,7.04953258046051,7.020459697138839,0.029072883321671128
2026-01-14 20:00:00+00:00,7.038774769420243,7.010837372099912,0.02793739732033096
2026-01-14 21:00:00+00:00,7.0261603433607585,7.007164082550846,0.01899626080991279
2026-01-14 22:00:00+00:00,7.008803510091616,6.996046432125976,0.01275707796564074
2026-01-14 23:00:00+00:00,7.012421553710487,6.99152559468288,0.020895959027606992
2026-01-15 00:00:00+00:00,7.001682685013496,6.981567331601176,0.020115353412320403
2026-01-15 01:00:00+00:00,6.99780619854505,6.979054146538887,0.018752052006163034
2026-01-15 02:00:00+00:00,6.990772021365482,6.97563914930319,0.015132872062291192
2026-01-15 03:00:00+00:00,6.987046935456548,6.976941021495576,0.010105913960972046
2026-01-15 04:00:00+00:00,6.988413181999592,6.984571308509033,0.003841873490558534
2026-01-15 05:00:00+00:00,6.997239429479125,7.004303885701301,-0.007064456222176219
